epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
111,348.475,2.31611,2.12184,1.66723,0,0.42646,0.25683,0.24501,0.08155,2.68374,2.40006,2.00631,0,0.00213782,0.00213782,0.00213782,0.000213782
112,351.36,2.3514,2.16907,1.72403,0,0.51264,0.21311,0.2425,0.07752,2.62724,2.40021,2.01125,0,0.00209948,0.00209948,0.00209948,0.000209948
113,354.179,2.28109,2.13716,1.66689,0,0.47322,0.2623,0.28092,0.0997,2.55156,2.31647,1.93656,0,0.00206123,0.00206123,0.00206123,0.000206123
114,357.318,2.33913,2.12424,1.69958,0,0.33349,0.25683,0.24856,0.08664,2.57177,2.32896,1.94106,0,0.0020231,0.0020231,0.0020231,0.00020231
115,360.143,2.29847,2.11422,1.66452,0,0.42507,0.27869,0.27394,0.09024,2.59144,2.25509,1.93318,0,0.0019851,0.0019851,0.0019851,0.00019851
116,362.911,2.35474,2.11815,1.69434,0,0.35923,0.20765,0.20333,0.06921,2.66664,2.42393,2.00057,0,0.00194722,0.00194722,0.00194722,0.000194722
117,365.815,2.26722,2.07825,1.67268,0,0.50456,0.25683,0.27511,0.09063,2.57881,2.28594,1.95109,0,0.00190949,0.00190949,0.00190949,0.000190949
118,368.682,2.3328,2.12149,1.69513,0,0.43961,0.27322,0.27293,0.0887,2.5473,2.26537,1.94064,0,0.00187191,0.00187191,0.00187191,0.000187191
119,370.957,2.27453,2.08043,1.69449,0,0.37287,0.2459,0.23756,0.08585,2.60466,2.33781,1.97462,0,0.0018345,0.0018345,0.0018345,0.00018345
120,373.757,2.25218,2.0158,1.65987,0,0.4468,0.27364,0.2478,0.09051,2.63682,2.24995,1.99949,0,0.00179725,0.00179725,0.00179725,0.000179725
121,377.17,2.27485,2.0511,1.67188,0,0.49991,0.22404,0.23946,0.08024,2.70126,2.34946,2.01744,0,0.00176018,0.00176018,0.00176018,0.000176018
122,380.102,2.26689,2.08375,1.69156,0,0.4591,0.25137,0.22827,0.07696,2.74343,2.37055,2.04699,0,0.0017233,0.0017233,0.0017233,0.00017233
123,382.828,2.31724,2.10624,1.70141,0,0.43229,0.25137,0.24065,0.08245,2.69129,2.42368,2.02587,0,0.00168662,0.00168662,0.00168662,0.000168662
124,385.579,2.26607,2.08567,1.63789,0,0.43962,0.2623,0.25245,0.0784,2.66352,2.41458,2.01204,0,0.00165015,0.00165015,0.00165015,0.000165015
125,388.359,2.29212,2.0799,1.65104,0,0.41369,0.26776,0.25544,0.08433,2.63919,2.29007,1.96279,0,0.00161389,0.00161389,0.00161389,0.000161389
126,391.314,2.2383,2.05281,1.64752,0,0.42295,0.2623,0.26392,0.0819,2.64917,2.33761,2.00561,0,0.00157786,0.00157786,0.00157786,0.000157786
127,394.248,2.33858,2.0286,1.69207,0,0.50633,0.25683,0.25817,0.08485,2.61677,2.35531,1.99045,0,0.00154206,0.00154206,0.00154206,0.000154206
128,397.124,2.25146,2.02948,1.62915,0,0.47335,0.24044,0.26088,0.08766,2.57407,2.28712,1.95989,0,0.0015065,0.0015065,0.0015065,0.00015065
129,399.97,2.21231,2.01258,1.62895,0,0.47755,0.27869,0.28519,0.09764,2.5688,2.29321,1.97116,0,0.0014712,0.0014712,0.0014712,0.00014712
130,402.877,2.23713,1.95546,1.64199,0,0.4589,0.25683,0.25652,0.08081,2.5967,2.379,1.96836,0,0.00143615,0.00143615,0.00143615,0.000143615
131,405.995,2.21131,1.95434,1.61358,0,0.41677,0.23821,0.2126,0.07064,2.71582,2.48159,1.99932,0,0.00140137,0.00140137,0.00140137,0.000140137
132,408.94,2.17804,2.00662,1.64915,0,0.38639,0.25119,0.22963,0.07082,2.66105,2.39483,1.98732,0,0.00136687,0.00136687,0.00136687,0.000136687
133,411.74,2.23349,2.04902,1.66172,0,0.40394,0.28962,0.26382,0.08385,2.64625,2.35361,1.96623,0,0.00133266,0.00133266,0.00133266,0.000133266
134,414.594,2.24584,2.01673,1.65354,0,0.41362,0.2623,0.267,0.08858,2.52797,2.30598,1.93813,0,0.00129874,0.00129874,0.00129874,0.000129874
135,417.571,2.19239,1.99987,1.63163,0,0.50651,0.27869,0.28102,0.08867,2.645,2.35416,2.00571,0,0.00126512,0.00126512,0.00126512,0.000126512
136,420.478,2.24533,1.95957,1.66678,0,0.5047,0.27869,0.28809,0.08516,2.71796,2.28466,2.02856,0,0.00123182,0.00123182,0.00123182,0.000123182
137,423.327,2.21335,1.98044,1.63535,0,0.41927,0.25137,0.26017,0.08426,2.75787,2.34027,2.06845,0,0.00119883,0.00119883,0.00119883,0.000119883
138,426.233,2.15362,1.96912,1.61013,0,0.40822,0.22404,0.24645,0.08474,2.64747,2.28253,1.99432,0,0.00116617,0.00116617,0.00116617,0.000116617
139,429.337,2.12686,1.93949,1.63017,0,0.46643,0.24044,0.25382,0.08659,2.61022,2.27541,1.98185,0,0.00113384,0.00113384,0.00113384,0.000113384
140,432.139,2.13275,1.93571,1.59816,0,0.51285,0.27869,0.29649,0.09793,2.61101,2.24011,1.9875,0,0.00110186,0.00110186,0.00110186,0.000110186
141,435.159,2.16571,1.91483,1.59299,0,0.44812,0.28962,0.29444,0.10064,2.56086,2.22795,1.9542,0,0.00107023,0.00107023,0.00107023,0.000107023
142,438.129,2.12312,1.87262,1.58354,0,0.37793,0.28415,0.2707,0.08277,2.58741,2.25984,1.96584,0,0.00103896,0.00103896,0.00103896,0.000103896
143,440.996,2.19812,1.95967,1.63036,0,0.39419,0.28445,0.26625,0.09078,2.55906,2.24372,1.94793,0,0.00100806,0.00100806,0.00100806,0.000100806
144,443.951,2.17633,1.95859,1.57568,0,0.40503,0.2976,0.29444,0.09021,2.5495,2.2427,1.94627,0,0.000977524,0.000977524,0.000977524,9.77524e-05
145,446.907,2.16914,1.87339,1.59309,0,0.43876,0.31694,0.30041,0.0953,2.53459,2.20241,1.93421,0,0.000947376,0.000947376,0.000947376,9.47376e-05
146,449.714,2.14674,1.94606,1.5687,0,0.40506,0.30055,0.28769,0.09341,2.54933,2.23603,1.93869,0,0.000917616,0.000917616,0.000917616,9.17616e-05
147,452.817,2.16862,1.95183,1.61818,0,0.39078,0.28415,0.27296,0.09702,2.58726,2.22525,1.95823,0,0.000888253,0.000888253,0.000888253,8.88253e-05
148,455.705,2.21072,1.94105,1.58426,0,0.5361,0.24044,0.27461,0.0929,2.60054,2.25698,1.97709,0,0.000859294,0.000859294,0.000859294,8.59294e-05
149,458.649,2.12428,1.87523,1.56503,0,0.45334,0.27645,0.27421,0.09162,2.6195,2.23774,1.98332,0,0.000830746,0.000830746,0.000830746,8.30746e-05
150,461.559,2.09983,1.86506,1.55721,0,0.3763,0.28962,0.24641,0.08434,2.57962,2.27299,1.97994,0,0.000802616,0.000802616,0.000802616,8.02616e-05
151,465.055,2.12265,1.87168,1.54944,0,0.42747,0.29376,0.27304,0.09007,2.58164,2.21962,1.97244,0,0.000774911,0.000774911,0.000774911,7.74911e-05
152,467.966,2.11491,1.92847,1.57622,0,0.42829,0.30055,0.28474,0.09486,2.58225,2.21652,1.98499,0,0.000747637,0.000747637,0.000747637,7.47637e-05
153,470.846,2.16151,1.89251,1.60871,0,0.37394,0.27322,0.25604,0.08455,2.6165,2.2556,2.01538,0,0.000720803,0.000720803,0.000720803,7.20803e-05
154,473.883,2.1645,1.8704,1.61235,0,0.44952,0.30791,0.30075,0.09769,2.57512,2.24324,1.96083,0,0.000694413,0.000694413,0.000694413,6.94413e-05
155,476.759,2.06673,1.85912,1.56018,0,0.43749,0.3388,0.31486,0.09577,2.4895,2.19338,1.91871,0,0.000668475,0.000668475,0.000668475,6.68475e-05
