epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
153,7512.54,1.05853,0.56648,0.93424,0.00352,0.78544,0.56348,0.63247,0.27773,2.01665,1.36071,1.40642,0,0.000720803,0.000720803,0.000720803,7.20803e-05
154,7564.06,1.04729,0.55864,0.93351,0.00348,0.78367,0.56145,0.63126,0.2775,2.01708,1.361,1.40719,0,0.000694413,0.000694413,0.000694413,6.94413e-05
155,7614.19,1.04492,0.55929,0.9323,0.00342,0.78384,0.56203,0.63024,0.27688,2.01746,1.3608,1.40801,0,0.000668475,0.000668475,0.000668475,6.68475e-05
156,7662.66,1.04765,0.55717,0.93018,0.00336,0.78262,0.56157,0.62965,0.27667,2.01843,1.36025,1.40873,0,0.000642995,0.000642995,0.000642995,6.42995e-05
157,7713.2,1.04527,0.55594,0.92797,0.00331,0.72792,0.5913,0.63055,0.27624,2.01767,1.35965,1.40932,0,0.00061798,0.00061798,0.00061798,6.1798e-05
158,7760.8,1.0427,0.55319,0.928,0.00325,0.72427,0.59236,0.63039,0.27651,2.01768,1.36119,1.40978,0,0.000593435,0.000593435,0.000593435,5.93435e-05
159,7811.07,1.03414,0.55227,0.92705,0.0032,0.73641,0.58493,0.63024,0.27673,2.01725,1.3589,1.41028,0,0.000569366,0.000569366,0.000569366,5.69366e-05
160,7859.53,1.03397,0.55131,0.92639,0.00315,0.72369,0.59342,0.63103,0.27669,2.01734,1.36031,1.41039,0,0.00054578,0.00054578,0.00054578,5.4578e-05
161,7910.14,1.0353,0.55302,0.9311,0.0031,0.74125,0.58391,0.63053,0.27746,2.0181,1.35948,1.41131,0,0.000522683,0.000522683,0.000522683,5.22683e-05
162,7960.45,1.03477,0.54888,0.92704,0.00305,0.75262,0.58386,0.63168,0.27759,2.02038,1.3594,1.41363,0,0.000500079,0.000500079,0.000500079,5.00079e-05
163,8010.49,1.03191,0.5436,0.92752,0.00301,0.74954,0.58386,0.63193,0.27803,2.02043,1.36156,1.41347,0,0.000477976,0.000477976,0.000477976,4.77976e-05
